458 1200. 0.140 × 10−1 0.847 0.838 — 3.53 0.90 2.47 4.40 0.19 0.06 0.06 4.40 319
459 1200. 0.200 × 10−1 0.665 0.705 — 4.18 1.13 0.71 4.39 0.37 0.09 −0.03 4.41 301
460 1200. 0.200 × 10−1 0.593 0.786 0.826 2.87 1.04 0.98 3.20 0.29 0.03 0.00 3.22 319
461 1200. 0.320 × 10−1 0.416 0.591 0.601 3.95 1.51 0.70 4.29 −0.03 0.08 0.09 4.29 301
462 1200. 0.320 × 10−1 0.371 0.649 0.660 2.80 1.11 0.88 3.14 0.32 0.03 −0.01 3.15 319
463 1200. 0.500 × 10−1 0.237 0.516 0.519 2.17 0.69 0.70 2.38 0.31 0.02 0.22 2.41 319
464 1200. 0.800 × 10−1 0.148 0.453 0.453 2.22 0.68 0.70 2.43 0.29 0.03 0.21 2.46 319
465 1200. 0.130 0.091 0.368 0.366 2.45 0.62 0.82 2.66 0.43 0.04 0.21 2.70 319
466 1200. 0.180 0.066 0.328 0.326 4.93 2.53 0.92 5.62 0.31 0.03 0.42 5.64 319
467 1200. 0.250 0.047 0.248 0.247 2.75 0.78 0.81 2.97 0.58 0.04 0.14 3.03 319
468 1200. 0.400 0.030 0.137 0.136 4.30 2.24 1.71 5.14 1.87 −0.04 −0.19 5.48 319
469 1200. 0.650 0.018 0.021 0.021 13.76 7.84 4.47 16.5 5.89 −0.20 −0.51 17.49 319
470 1500. 0.200 × 10−1 0.831 0.731 — 6.00 3.87 0.89 7.20 0.28 0.02 0.19 7.21 301
471 1500. 0.200 × 10−1 0.741 0.689 — 3.89 1.31 1.51 4.37 0.52 0.01 0.04 4.40 319
472 1500. 0.320 × 10−1 0.520 0.557 0.575 6.44 2.29 0.78 6.88 0.11 0.06 −0.05 6.88 301
473 1500. 0.320 × 10−1 0.463 0.620 0.639 3.54 1.27 0.81 3.85 0.17 0.03 0.00 3.85 319
474 1500. 0.500 × 10−1 0.296 0.553 0.560 2.58 0.87 0.73 2.82 0.22 0.02 0.07 2.83 319
475 1500. 0.800 × 10−1 0.185 0.446 0.448 2.63 0.96 0.73 2.89 0.37 0.02 0.21 2.93 319
476 1500. 0.130 0.114 0.341 0.340 3.41 1.11 0.79 3.68 0.17 0.04 0.17 3.68 319
477 1500. 0.180 0.082 0.318 0.316 3.32 0.92 0.79 3.53 0.50 0.03 0.11 3.57 319
478 1500. 0.250 0.059 0.255 0.253 3.82 1.53 0.86 4.20 0.81 0.03 0.16 4.28 319
479 1500. 0.400 0.037 0.124 0.123 5.66 2.31 1.47 6.29 1.91 −0.04 0.23 6.58 319
480 1500. 0.650 0.023 0.013 0.013 18.46 6.82 3.77 20.0 5.50 −0.01 −1.43 20.82 319
481 2000. 0.320 × 10−1 0.693 0.595 — 6.11 2.45 0.75 6.63 0.12 −0.02 −0.04 6.63 301
482 2000. 0.320 × 10−1 0.618 0.624 — 4.13 1.47 1.49 4.63 0.18 0.03 0.02 4.64 319
483 2000. 0.500 × 10−1 0.443 0.496 0.510 5.68 1.70 0.71 5.97 0.32 0.02 0.04 5.98 301
484 2000. 0.500 × 10−1 0.395 0.503 0.516 4.16 1.34 0.80 4.45 0.29 0.03 0.06 4.46 319
485 2000. 0.800 × 10−1 0.247 0.433 0.437 3.16 0.90 0.72 3.37 0.15 0.03 0.22 3.38 319
486 2000. 0.130 0.152 0.370 0.370 3.61 1.18 0.73 3.87 0.42 0.02 0.17 3.90 319
487 2000. 0.180 0.110 0.316 0.314 3.90 1.10 0.75 4.13 0.31 0.03 0.08 4.14 319
488 2000. 0.250 0.079 0.239 0.236 4.47 1.47 0.81 4.78 0.56 0.04 0.08 4.81 319
489 2000. 0.400 0.049 0.128 0.126 6.19 2.60 1.61 6.91 2.31 −0.03 −0.01 7.28 319
490 2000. 0.650 0.030 0.021 0.021 19.26 9.70 4.66 22.1 12.3 −0.10 0.19 25.29 319
491 3000. 0.500 × 10−1 0.665 0.522 — 5.63 2.20 0.79 6.10 0.05 0.03 −0.19 6.10 301
492 3000. 0.500 × 10−1 0.593 0.540 0.582 4.20 1.84 0.85 4.66 0.28 0.03 −0.07 4.67 319
493 3000. 0.800 × 10−1 0.416 0.445 0.461 5.78 1.98 0.71 6.15 0.03 0.01 0.00 6.15 301
494 3000. 0.800 × 10−1 0.371 0.417 0.432 4.38 1.53 0.84 4.72 0.48 0.02 −0.04 4.74 319
495 3000. 0.130 0.228 0.343 0.347 4.16 1.57 0.80 4.52 0.26 0.03 0.22 4.53 319
496 3000. 0.180 0.165 0.303 0.303 4.23 1.66 0.82 4.62 0.53 0.02 0.09 4.65 319
497 3000. 0.250 0.119 0.218 0.215 5.14 1.64 0.92 5.47 0.84 0.02 0.11 5.54 319
498 3000. 0.400 0.074 0.121 0.118 6.41 2.58 1.33 7.04 1.39 0.02 0.22 7.18 319
499 3000. 0.650 0.046 0.016 0.016 12.48 4.23 2.37 13.4 3.24 0.01 −0.36 13.78 319
500 5000. 0.800 × 10−1 0.693 0.362 — 6.86 2.22 0.77 7.25 0.30 0.17 −0.10 7.26 301
501 5000. 0.800 × 10−1 0.618 0.419 — 4.46 1.62 0.97 4.84 0.41 0.03 −0.01 4.86 319
502 5000. 0.130 0.426 0.332 0.353 7.83 2.14 0.87 8.16 0.63 0.03 0.22 8.19 301
503 5000. 0.130 0.380 0.350 0.372 5.48 1.72 0.81 5.80 0.24 0.03 0.03 5.81 319
504 5000. 0.180 0.274 0.264 0.271 4.91 1.47 0.71 5.18 0.31 0.03 0.14 5.19 319
505 5000. 0.250 0.198 0.235 0.235 5.51 2.09 0.82 5.95 1.62 0.02 0.23 6.17 319
506 5000. 0.400 0.124 0.120 0.117 7.14 2.08 0.86 7.48 0.67 0.04 0.05 7.51 319
507 5000. 0.650 0.076 0.010 0.010 27.08 12.77 3.65 30.2 4.19 −0.05 1.06 30.47 319
508 8000. 0.130 0.682 0.256 — 10.94 3.07 0.70 11.4 0.35 0.04 −0.01 11.39 301
509 8000. 0.130 0.608 0.321 — 7.20 2.09 1.07 7.57 0.32 0.03 0.04 7.58 319
510 8000. 0.180 0.493 0.277 0.311 10.95 3.44 0.92 11.5 0.41 0.03 0.24 11.52 301
511 8000. 0.180 0.439 0.299 0.336 7.44 2.33 0.86 7.84 1.17 0.03 −0.03 7.93 319
512 8000. 0.250 0.355 0.231 0.243 11.80 3.15 1.39 12.3 1.08 −0.01 0.11 12.34 301
513 8000. 0.250 0.316 0.208 0.219 8.93 2.82 1.22 9.44 0.64 0.03 0.04 9.46 319
514 8000. 0.400 0.198 0.101 0.100 9.99 3.55 0.94 10.6 0.84 0.03 −0.10 10.67 319
515 8000. 0.650 0.122 0.017 0.016 17.17 6.60 2.00 18.5 7.35 −0.01 0.11 19.91 319
516 12000. 0.180 0.739 0.208 — 17.37 2.43 0.88 17.6 0.87 0.03 0.25 17.59 301
517 12000. 0.180 0.659 0.291 — 10.20 2.87 1.72 10.7 0.77 0.02 0.15 10.76 319
518 12000. 0.250 0.532 0.150 0.179 20.21 3.46 0.73 20.5 0.31 0.02 0.03 20.51 301
519 12000. 0.250 0.474 0.154 0.183 15.27 4.11 1.01 15.8 1.10 0.01 −0.13 15.88 319
520 12000. 0.400 0.296 0.073 0.076 15.58 4.59 1.05 16.3 2.73 0.02 −0.05 16.50 319
521 12000. 0.650 0.182 0.017 0.016 33.62 18.57 3.59 38.6 2.17 −0.01 0.69 38.65 319
522 20000. 0.250 0.887 0.135 — 30.72 3.58 0.96 30.9 0.85 0.02 0.36 30.96 301
523 20000. 0.250 0.791 0.096 — 22.47 2.01 2.50 22.7 0.63 0.05 0.14 22.71 319
524 20000. 0.400 0.554 0.116 0.146 31.65 7.66 1.29 32.6 1.60 −0.01 −0.51 32.63 301
525 20000. 0.400 0.494 0.047 0.059 35.20 7.96 2.49 36.2 0.21 0.01 −0.03 36.17 319
526 20000. 0.650 0.304 0.014 0.014 50.08 28.03 4.07 57.5 7.64 −0.01 −0.23 58.04 319
527 30000. 0.400 0.831 0.110 — 66.01 5.29 1.46 66.2 0.54 0.00 0.25 66.24 301
528 30000. 0.400 0.741 0.086 — 35.54 4.75 13.06 38.2 5.53 −0.07 0.09 38.56 319
